Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
IBRD only,IBD,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,350.7252476,345.8253231,341.3370663,328.4231499,315.2820829,302.8840757,290.3225676,277.8958257,267.531011,257.6078481,247.2489491,236.6633056,226.2050309,219.9776401,213.9530692,208.1988269,202.1390708,195.9459599,192.7639831,189.4790648,186.1636083,182.3490519,178.5082919,175.7568619,173.2157436,170.0113196,166.0781818,163.2310035,160.9081214,158.8398134,156.7787533,154.820329,153.1867421,152.6420406,151.5010228,149.175901,146.2494078,143.5436064,141.6436083,140.6781208,139.4144628,137.9657732,136.586773,134.725764,132.5250304,130.5369851,127.8202731,125.4722198,123.0064618,120.1698352,117.6272997,115.0292938,112.4785628,110.844663,109.3462584,107.9064075,
IDA & IBRD total,IBT,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,355.1871067,350.3165702,345.7719499,334.4012944,322.8386293,311.8734235,300.7254692,289.680006,280.6106152,271.9009044,262.8479691,253.5811559,244.4437085,238.4895006,232.7100458,227.1551469,221.3068009,215.3558027,211.8926187,208.3518067,204.7967297,200.7804316,196.7549591,194.0506638,191.5509503,188.5430014,184.9468591,182.265048,180.547635,179.0805361,177.6607358,176.3287935,175.2632707,175.2945327,174.8861564,173.5659082,171.6803999,170.0092567,168.4442862,167.6254559,166.5758847,165.3428169,164.1784267,161.6227604,158.8065117,156.1673389,152.950218,150.0312072,147.0596193,143.8167198,140.8212323,137.807013,134.8055197,133.0272646,131.5438247,131.7982804,
IDA total,IDA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,375.2875012,370.3204865,365.3760807,360.7573671,356.0701472,351.3754898,346.4233485,341.4705733,338.1590535,334.8403375,331.5119915,328.0898875,324.7068332,319.8034335,314.8929872,309.9404211,304.8499693,299.7017193,294.7593887,289.8743674,285.0592906,280.2368085,275.4348852,272.8735561,270.3746936,267.9321853,265.4450325,263.0445325,263.3590811,263.765575,264.2790474,264.6973015,265.0815543,266.5414751,268.103176,269.7230511,271.1842683,272.6420289,271.3728981,270.1361571,268.9344619,267.6194373,266.3808893,260.4083173,254.4630634,248.5488049,242.6155088,236.7149135,230.983595,225.3164137,219.6912193,214.133137,208.6159397,205.3126581,202.0041733,208.1506574,
IDA blend,IDB,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,329.9140812,324.6195048,319.388969,315.2924702,311.0065147,306.6393803,301.8298631,296.9702524,294.7836521,292.5425844,290.2508958,287.8134462,285.3948098,278.2548922,271.163514,264.1053556,257.0805604,250.1301506,246.0063999,241.9034545,237.8248669,233.6635739,229.5057198,227.6759133,225.8708357,224.0730095,222.1846738,220.3327843,220.5846901,220.9249708,221.4447234,221.9281205,222.4454962,224.6061909,226.7899695,228.9626976,230.885117,232.7624343,233.0243781,233.2937687,233.5654349,233.5538091,233.6306067,230.5686737,227.5460242,224.5868334,221.6724575,218.8312813,214.8139352,210.902203,207.0539189,203.2860823,199.622858,197.5260956,195.4879582,222.2439732,
Indonesia,IDN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,282.753,279.765,276.777,273.925,271.073,268.221,265.37,262.518,259.533,256.549,253.565,250.58,247.596,242.723,237.849,232.976,228.103,223.229,219.044,214.859,210.673,206.488,202.302,199.611,196.919,194.227,191.535,188.843,186.614,184.385,182.157,179.928,177.699,175.858,174.017,172.175,170.334,168.493,168.242,167.99,167.739,167.488,167.236,165.531,163.825,162.12,160.414,158.709,157.437,156.165,154.894,153.622,152.351,149.864,147.378,144.891,
IDA only,IDX,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,403.2302806,398.3486852,393.4596628,388.374317,383.3131057,378.2774335,373.1694776,368.0801345,364.0273395,360.0169843,356.0495484,352.0923469,348.1969382,344.7144702,341.2028797,337.6167085,333.8028749,329.8579697,324.523088,319.2522215,314.0546506,308.9110064,303.7721235,300.7887168,297.8767582,295.0476515,292.2161737,289.4887946,289.8332742,290.2470012,290.678326,290.9493236,291.134687,292.0463871,293.1111492,294.286231,295.4121406,296.5698304,294.3413135,292.1605698,290.0387551,287.9266119,285.8756768,278.1419768,270.4333284,262.7379517,254.9871106,247.2484403,240.4764426,233.749117,227.0617198,220.4340179,213.8159648,209.7935399,205.7342296,201.6182892,
Isle of Man,IMN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,502.961,492.272,481.583,467.954,454.326,440.697,427.069,413.44,399.538,385.636,371.734,357.832,343.93,333.468,323.006,312.544,302.082,291.62,286.706,281.793,276.88,271.966,267.053,264.42,261.787,259.154,256.521,253.888,248.32,242.751,237.183,231.615,226.047,221.123,216.2,211.276,206.353,201.429,198.67,195.91,193.15,190.391,187.631,184.592,181.553,178.514,175.474,172.435,168.05,163.666,159.281,154.897,150.512,147.519,144.527,141.534,
Not classified,INX,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,134.749,130.163,128.832,129.912,125.769,120.206,126.466,118.404,120.918,122.972,120.538,116.133,118.577,117.926,114.999,110.998,107.439,105.881,105.874,104.756,100.647,96.897,96.162,94.995,92.356,86.92,87.869,80.728,82.264,81.406,80.43,74.883,77.011,73.622,73.655,73.591,68.019,70.503,67.536,69.643,70.026,65.908,60.583,61.25,60.791,56.903,58.971,53.612,56.9,54.99,50.789,51.421,51.109,48.421,47.106,,
"Iran, Islamic Rep.",IRN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,381.241,374.369,367.498,360.72,353.942,347.163,340.385,333.607,327.567,321.526,315.485,309.445,303.404,297.36,291.316,285.272,279.228,273.184,266.539,259.895,253.25,246.606,239.961,232.794,225.627,218.459,211.292,204.125,197.58,191.035,184.49,177.945,171.401,165.569,159.737,153.906,148.074,142.243,136.871,131.5,126.129,120.757,115.386,110.945,106.504,102.064,97.623,93.182,87.726,82.27,76.814,71.358,65.902,64.998,64.094,63.189,
Iraq,IRQ,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,379.582,370.056,360.53,350.136,339.742,329.348,318.955,308.561,301.154,293.748,286.342,278.936,271.53,267.078,262.626,258.174,253.722,249.27,239.026,228.782,218.538,208.294,198.05,191.406,184.762,178.118,171.474,164.83,159.062,153.294,147.526,141.758,135.99,132.579,129.168,125.758,122.347,118.937,122.347,125.758,129.168,132.579,135.99,135.99,135.99,135.99,135.99,135.99,135.99,135.99,135.99,135.99,135.99,134.174,132.359,130.543,
Iceland,ISL,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,105.198,95.945,99.115,86.003,92.622,99.595,104.049,84.816,104.207,103.372,72.999,104.864,112.332,85.437,100.948,79.916,69.664,81.156,80.247,85.634,71.029,58.014,79.974,64.523,61.814,56.827,67.78,73.085,70.578,64.115,78.024,67.933,60.392,64.104,68.528,71.572,58.121,63.886,55.628,58.621,59.137,54.275,54.403,50.654,50.554,48.721,53.104,45.558,39.731,39.966,36.335,42.217,34.349,38.877,,,
Israel,ISR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,120,,,,,,,,,,110,,,,,,,,,,85,,,78.244,78.775,77.325,77.636,77.238,73.323,72.711,70.595,68.754,68.31,63.981,63.999,60.843,60.177,58.07,56.379,56.745,54.71,53.654,54.033,51.974,48.71,49.556,47.474,47.154,45.102,45.293,42.947,43.692,40.475,41.393,40.976,,
Italy,ITA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,109.497,105.597,108.969,108.974,102.414,102.167,98.057,98.578,99.212,100.037,94.856,91.985,92.158,90.289,86.285,86.027,84.127,80.65,78.251,77.183,76.77,74.299,71.561,71.858,68.66,67.425,67.088,64.961,63.759,62.027,61.122,61.129,59.378,58.717,57.821,57.518,56.568,53.852,53.885,51.014,50.696,49.651,49.181,47.846,45.074,44.36,43.08,42.381,43.039,42.238,40.511,40.878,40.145,,,,
Jamaica,JAM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,171.533,166.824,162.114,159.226,156.339,153.451,150.563,147.676,145.242,142.808,140.373,137.939,135.505,133.242,130.98,128.717,126.454,124.192,123.314,122.436,121.557,120.679,119.801,120.057,120.313,120.569,120.825,121.081,121.983,122.886,123.788,124.69,125.593,125.872,126.151,126.43,126.709,126.988,126.179,125.371,124.562,123.753,122.944,120.406,117.868,115.33,112.792,110.254,108.764,107.273,105.783,104.293,102.802,101.916,101.03,164.544,
Jordan,JOR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,305.412,300.216,295.02,287.641,280.261,272.882,265.503,258.124,249.772,241.42,233.068,224.715,216.363,209.318,202.272,195.227,188.181,181.136,176.622,172.108,167.594,163.08,158.566,155.062,151.558,148.054,144.55,141.046,138.407,135.767,133.128,130.489,127.85,126.211,124.571,122.931,121.292,119.652,117.789,115.926,114.063,112.201,110.338,108.701,107.065,105.429,103.793,102.156,100.904,99.652,98.4,97.148,95.895,94.761,93.627,92.493,
Japan,JPN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,149.155,142.266,137.427,128.779,123.918,120.99,115.488,110.918,108.517,106.147,104.219,97.146,94.104,91.414,87.503,84.292,79.98,75.664,73.209,70.797,69,66.578,64.545,63.538,61.791,60.37,58.397,56.597,56.039,54.868,53.451,52.988,52.52,51.487,49.952,51.706,49.148,48.685,48.969,48.861,47.577,46.362,45.287,44.895,45.203,44.94,44.207,43.164,42.621,41.564,41.383,45.156,39.776,39.161,38.751,,
Kazakhstan,KAZ,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,163.119,159.47,155.821,152.278,148.735,145.191,141.648,138.104,135.782,133.461,131.139,128.817,126.496,125.266,124.036,122.806,121.577,120.347,117.986,115.626,113.265,110.904,108.544,107.066,105.589,104.111,102.634,101.156,110.42,119.684,128.947,138.211,147.474,153.578,159.683,165.787,171.891,177.995,175.721,173.446,171.172,168.898,166.623,164.235,161.847,159.459,157.071,154.683,149.086,143.49,137.893,132.296,126.7,125.117,123.535,121.953,
Kenya,KEN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,349.282,342.331,335.38,330.329,325.278,320.227,315.176,310.125,304.691,299.258,293.824,288.391,282.957,278.237,273.518,268.798,264.079,259.359,254.393,249.428,244.462,239.497,234.531,234.052,233.572,233.093,232.614,232.134,242.599,253.064,263.529,273.993,284.458,313.289,342.12,370.951,399.782,428.613,436.936,445.258,453.58,461.903,470.225,447.841,425.457,403.073,380.689,358.306,340.932,323.559,306.185,288.811,271.438,261.129,250.82,240.511,
Kyrgyz Republic,KGZ,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,214.837,210.402,205.967,201.595,197.223,192.851,188.479,184.107,181.262,178.416,175.57,172.724,169.879,168.372,166.866,165.36,163.854,162.348,159.507,156.666,153.825,150.984,148.143,145.268,142.393,139.517,136.642,133.767,133.896,134.025,134.154,134.283,134.412,137.466,140.521,143.575,146.629,149.684,149.684,149.684,149.684,149.684,149.684,147.699,145.715,143.731,141.746,139.762,134.443,129.123,123.804,118.485,113.165,111.852,110.539,109.226,
Cambodia,KHM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,493.7,491.405,489.11,486.116,483.123,480.129,477.135,474.141,481.172,488.202,495.232,502.263,509.293,566.646,623.998,681.351,738.704,796.056,713.42,630.784,548.147,465.511,382.875,373.758,364.641,355.524,346.407,337.29,327.956,318.622,309.288,299.953,290.619,281.912,273.204,264.497,255.789,247.082,240.298,233.514,226.73,219.946,213.162,206.19,199.218,192.245,185.273,178.301,173.697,169.093,164.488,159.884,155.28,150.229,145.178,140.127,
Kiribati,KIR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,341.545,336.631,331.717,326.629,321.54,316.451,311.362,306.274,301.075,295.876,290.677,285.479,280.28,277.922,275.564,273.206,270.848,268.49,266.951,265.412,263.873,262.334,260.794,256.288,251.782,247.276,242.77,238.263,232.332,226.401,220.47,214.539,208.608,205.186,201.763,198.34,194.917,191.494,188.931,186.368,183.805,181.242,178.679,177.324,175.969,174.614,173.259,171.903,170.215,168.526,166.837,165.149,163.46,161.151,158.843,156.534,
St. Kitts and Nevis,KNA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.6929781,,,,,,,,,,148,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,306.375,298.128,289.88,281.128,272.376,263.624,254.872,246.12,236.833,227.545,218.258,208.971,199.683,193.687,187.69,181.694,175.698,169.701,164.041,158.381,152.721,147.061,141.4,135.185,128.97,122.755,116.54,110.324,105.444,100.564,95.684,90.804,85.924,82.547,79.171,75.794,72.417,69.04,66.021,63.002,59.983,56.963,53.944,50.827,47.711,44.594,41.478,38.362,38.549,38.737,38.924,39.111,39.299,37.957,36.615,35.273,
Kuwait,KWT,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,174.912,169.995,165.078,160.848,156.617,152.387,148.156,143.926,140.38,136.834,133.288,129.742,126.196,123.162,120.128,117.094,114.06,111.026,108.41,105.793,103.176,100.559,97.942,95.858,93.774,91.69,89.606,87.522,85.946,84.369,82.793,81.217,79.64,78.383,77.125,75.867,74.609,73.351,72.302,71.253,70.204,69.155,68.106,67.226,66.346,65.467,64.587,63.707,62.974,62.24,61.507,60.774,60.04,59.258,58.477,57.695,
Latin America & Caribbean (excluding high income),LAC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,260.2850332,254.1892057,248.1108297,243.1305855,238.155991,233.1873138,228.1973581,223.2105096,218.3496261,213.4822815,208.6059441,203.6660314,198.7275119,195.6215815,192.5086396,189.3854665,186.2453633,183.0981264,179.7240421,176.3487646,172.9696354,169.555168,166.1356688,163.316796,160.4905645,157.6555992,154.7869706,151.9213628,149.2108209,146.4996986,143.7882388,141.0893298,138.3803873,135.6664993,132.9652058,130.279386,127.5978249,124.9258761,122.4964332,120.0629702,117.6229391,115.1739533,112.7266942,111.0166406,109.3036465,107.587168,105.8621686,104.1366101,102.5772266,101.0194299,99.46459844,97.91111313,96.36076014,95.06118958,93.76185391,92.76007334,
Lao PDR,LAO,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,412.659,409.488,406.317,403.275,400.233,397.19,394.148,391.106,387.926,384.746,381.566,378.386,375.205,372.584,369.963,367.342,364.721,362.1,359.211,356.322,353.433,350.544,347.655,342.895,338.135,333.375,328.615,323.854,318.291,312.728,307.165,301.602,296.039,290.444,284.849,279.255,273.66,268.065,262.199,256.332,250.465,244.598,238.731,232.928,227.125,221.323,215.52,209.717,204.884,200.051,195.218,190.385,185.551,180.869,176.186,171.503,
Lebanon,LBN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,202.676,199.343,196.01,193.234,190.457,187.681,184.905,182.129,179.214,176.3,173.385,170.471,167.556,165.677,163.798,161.918,160.039,158.16,156.648,155.137,153.625,152.114,150.602,148.073,145.544,143.015,140.486,137.957,135.14,132.323,129.506,126.689,123.872,119.188,114.503,109.819,105.135,100.45,95.771,91.091,86.412,81.732,77.053,73.733,70.414,67.094,63.775,60.456,58.996,57.537,56.078,54.619,53.159,51.729,50.298,48.867,
Liberia,LBR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,472.5,468.962,465.424,460.615,455.806,450.997,446.188,441.379,434.004,426.63,419.256,411.882,404.508,392.407,380.307,368.206,356.105,344.004,337.044,330.083,323.123,316.162,309.201,305.321,301.441,297.561,293.681,289.801,289.214,288.627,288.04,287.453,286.866,282.475,278.085,273.695,269.304,264.914,276.852,288.79,300.728,312.667,324.605,312.108,299.611,287.114,274.618,262.121,257.435,252.75,248.065,243.38,238.694,234.699,230.704,226.71,
Libya,LBY,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,368.38,353.46,338.539,326.773,315.006,303.239,291.472,279.706,269.555,259.405,249.255,239.104,228.954,221.756,214.558,207.36,200.161,192.963,187.566,182.17,176.773,171.377,165.98,162.588,159.197,155.805,152.413,149.022,145.711,142.401,139.09,135.78,132.47,130.936,129.403,127.869,126.336,124.803,123.255,121.708,120.161,118.614,117.066,113.792,110.519,107.245,103.971,100.697,100.697,100.697,100.697,100.697,100.697,99.625,98.554,97.482,
St. Lucia,LCA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,215.403,215.404,215.405,218.27,221.134,223.999,226.864,229.728,223.465,217.203,210.94,204.677,198.414,193.045,187.675,182.305,176.935,171.565,165.919,160.272,154.625,148.978,143.332,144.208,145.084,145.959,146.835,147.711,148.262,148.813,149.364,149.915,150.465,152.562,154.659,156.755,158.852,160.949,158.217,155.486,152.755,150.024,147.293,142.01,136.727,131.444,126.161,120.878,119.102,117.326,115.55,113.774,111.998,110.946,109.894,108.842,
Latin America & Caribbean,LCN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,255.4108108,249.4269773,243.4552466,238.6567372,233.8725461,229.1038949,224.325468,219.5543024,214.8794613,210.1938302,205.4925875,200.7180658,195.9398725,192.8393946,189.7334586,186.6204088,183.492213,180.3592498,177.036169,173.7109759,170.3802424,167.0145465,163.6420429,160.8407531,158.0306227,155.2116694,152.3586201,149.5082959,146.8360539,144.1625029,141.4873868,138.8258248,136.1529642,133.4790347,130.8162584,128.167799,125.52013,122.8819383,120.4787259,118.0704045,115.6544428,113.2276528,110.8008276,109.1132584,107.4220009,105.727317,104.0255501,102.323406,100.7750082,99.22800909,97.68355385,96.14293923,94.6047061,93.34133373,92.07888446,91.10095916,
Least developed countries: UN classification,LDC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,414.1731628,409.3687942,404.5400958,399.3866222,394.2658371,389.1827364,384.0307247,378.9158548,375.0949674,371.3301735,367.6134423,363.9662878,360.3875089,357.165423,353.9158311,350.5863109,346.9940969,343.2562863,337.9088171,332.6354734,327.4442933,322.3637896,317.2755735,314.3665173,311.5244214,308.7620065,305.9847912,303.3104139,303.4021095,303.5570929,303.7125228,303.6765209,303.527348,302.6785699,301.9670222,301.3693741,300.7408476,300.1381556,297.1144768,294.1479048,291.2451634,288.3608895,285.5458308,278.2195807,270.9477429,263.7144432,256.4803186,249.2651306,242.5564547,235.8392705,229.1052683,222.2900291,215.4708143,211.340907,207.2000669,203.043027,
Low income,LIC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,442.2144143,437.3869419,432.4724351,427.1221218,421.8381218,416.681873,411.3513861,406.2456191,401.2420883,396.2145022,391.0797451,385.9466628,380.6634174,375.5511987,370.4912005,365.5419928,360.5509179,355.6443909,352.0393066,348.3957097,344.6882586,340.7034837,336.7860905,333.8964137,331.0645142,328.2948532,325.7014138,323.1338711,325.0488375,327.1646812,329.4283797,331.4102085,333.3223847,336.41119,339.6461648,342.9680109,346.2567817,349.4820407,348.2807044,347.0973356,345.9268301,344.6930449,343.4442174,334.1893155,324.9515095,315.727088,306.5216645,297.3068271,287.5828762,277.8647087,268.1522907,258.4217778,248.699672,242.9203909,237.1405747,231.358156,
Liechtenstein,LIE,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,206.394,204.983,203.573,198.498,193.423,188.348,183.273,178.199,175.941,173.683,171.425,169.167,166.909,164.568,162.227,159.886,157.545,155.204,149.541,143.879,138.217,132.555,126.893,126.679,126.466,126.253,126.039,125.826,124.153,122.48,120.807,119.134,117.461,118.295,119.13,119.964,120.799,121.633,114.399,107.166,99.932,92.698,85.464,84.513,83.562,82.611,81.659,80.708,80.065,79.422,78.778,78.135,77.492,76.486,75.479,74.473,
Lower middle income,LMC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,389.6111142,382.5027402,375.2988891,366.6363213,358.0077422,349.879407,341.3472232,333.2058259,325.4427713,317.8347694,310.3461956,302.5010633,294.8574152,287.9247693,281.1556614,274.3565579,267.3823752,260.4392281,256.0481822,251.6862808,247.2629905,242.8663446,238.3618088,235.945355,233.7670354,231.3516593,228.5814698,226.2966967,223.0586786,219.9092468,216.785072,213.7974881,210.8045256,208.9303836,207.0432166,205.236067,202.9770227,200.6318583,198.6076475,196.9864229,195.3371742,193.5787675,191.936064,189.0003809,186.1029796,183.2145471,180.0288506,177.1135686,173.6083331,169.7843826,166.1563462,162.6042498,159.2052612,156.7487179,155.1203597,155.8060374,
Low & middle income,LMY,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,359.2912524,354.3489403,349.6972593,338.1434143,326.4029482,315.2235843,303.8632898,292.6091293,283.3727427,274.4251212,265.232845,255.7416564,246.4871615,240.4185501,234.5421789,228.8513509,222.8693884,216.7943013,213.2374491,209.625162,205.9519211,201.9043276,197.8009048,195.0419409,192.4792382,189.393963,185.7621598,183.0237308,181.2632234,179.7212891,178.2281172,176.8022838,175.7136877,175.8603302,175.5222204,174.2690222,172.4491625,170.8278853,169.2559435,168.4153042,167.3550288,166.1228884,164.9582303,162.3876702,159.5524247,156.8902025,153.6498695,150.7102672,147.7220277,144.4554865,141.4613583,138.4214992,135.3928523,133.6016549,132.1115136,131.8970051,
Lesotho,LSO,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,381.069,375.132,369.195,367.648,366.102,364.556,363.01,361.464,359.055,356.646,354.237,351.828,349.42,344.63,339.84,335.05,330.26,325.47,319.015,312.561,306.106,299.651,293.197,289.014,284.832,280.65,276.467,272.285,268.815,265.345,261.875,258.405,254.935,297.392,339.85,382.308,424.765,467.223,512.895,558.567,604.238,649.91,695.582,687.023,678.463,669.904,661.344,652.785,640.806,628.827,616.849,604.87,592.891,595.739,598.587,601.435,
Late-demographic dividend,LTE,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,318.2431361,314.821941,312.4697499,297.2254172,281.5571441,266.6135022,251.7636112,236.6728923,225.9728309,215.7478168,204.6693555,193.4671422,182.2481049,176.352268,170.5688265,165.1960665,159.5842154,153.6798022,151.0741714,148.345381,145.6295302,142.2562184,138.8979442,136.3169562,133.749442,130.2929969,125.9044606,122.8478954,121.539915,120.5996577,119.5788082,118.5912656,118.2677269,119.2990761,119.3284924,117.0588713,114.2909461,111.9885714,109.3206048,107.9164119,106.1019267,104.0925911,102.0791943,100.5573971,98.31835251,96.42545865,93.47331425,90.89778252,89.31547037,87.36885131,85.72530532,83.83930791,82.0284066,80.57293688,79.39381627,76.02818216,
Lithuania,LTU,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,124.273,109.784,115.254,111.045,103.962,104.517,105.418,100.51,108.099,107.51,108.7,99.161,102.762,105.372,109.947,107.806,102.595,111.601,112.551,108.933,111.581,113.754,111.914,110.82,114.972,112.832,100.05,101.059,101.439,108.088,106.953,114.259,112.205,126.742,134.551,133.742,122.646,111.504,111.053,106.005,102.994,109.215,103.68,107.101,104.41,112.705,116.809,120.159,119.099,99.834,98.082,96.796,93.287,91.618,,,
Luxembourg,LUX,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,117.344,114.025,111.79,128.299,117.284,112.606,124.804,115.157,102.772,119.993,125.008,113.89,125.502,112.886,118.672,107.237,107.342,101.978,103.442,93.825,100.37,100.662,101.129,86.076,95.174,92.81,75.011,90.794,77.222,77.632,88.061,78.294,80.423,78.886,72.76,68.753,78.309,73.139,66.755,67.291,72.962,71.7,68.169,53.035,56.402,55.97,63.254,55.517,55.149,54.266,53.958,48.986,47.079,52.409,38.433,,
Latvia,LVA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,117.667,112.397,115.508,112.612,106.33,105.562,109.725,113.046,105.892,107.898,116.972,109.515,114.658,116.698,110.449,111.284,112.516,116.738,120.464,123.056,122.191,124.144,117.131,119.037,121.298,120.349,107.464,108.825,107.469,117.147,117.649,117.193,128.283,149.23,172.151,165.875,132.642,126.984,131.715,130.477,121.647,124.6,119.103,121.857,117.671,117.425,126.258,117.8,106.958,102.705,107.834,95.665,87.394,94.226,,,
"Macao SAR, China",MAC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,184.294,178.968,173.642,168.968,164.294,159.62,154.946,150.272,146.187,142.102,138.017,133.932,129.847,126.288,122.73,119.171,115.612,112.054,108.963,105.871,102.78,99.689,96.598,93.918,91.239,88.56,85.881,83.202,80.884,78.567,76.249,73.932,71.614,69.613,67.611,65.61,63.608,61.607,59.881,58.154,56.428,54.701,52.975,51.488,50,48.513,47.025,45.538,44.683,43.829,42.975,42.12,41.266,40.19,39.114,38.038,
St. Martin (French part),MAF,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,294.623,293.368,292.113,289.152,286.192,283.231,280.27,277.31,274.768,272.227,269.686,267.145,264.603,261.426,258.248,255.07,251.892,248.715,241.495,234.276,227.056,219.837,212.617,206.752,200.886,195.021,189.155,183.29,178.478,173.667,168.856,164.044,159.233,156.97,154.708,152.445,150.182,147.92,144.178,140.436,136.694,132.953,129.211,125.387,121.564,117.74,113.917,110.093,106.186,102.279,98.372,94.464,90.557,88.958,87.358,85.759,
Monaco,MCO,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,189.727,187.161,184.595,183.403,182.211,181.019,179.827,178.635,178.872,179.109,179.346,179.583,179.82,179.82,179.82,179.82,179.82,179.82,182.191,184.561,186.931,189.301,191.671,184.669,177.666,170.664,163.661,156.658,156.272,155.885,155.499,155.112,154.725,157.181,159.637,162.092,164.548,167.003,164.425,161.846,159.268,156.689,154.111,153.079,152.048,151.016,149.985,148.953,139.596,130.238,120.88,111.523,102.165,101.432,100.699,99.966,
