Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
IBRD only,IBD,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,423.2251974,417.55339,412.3646754,394.6912854,376.6813111,360.5191871,343.8207583,327.5195517,318.8379754,310.7775065,301.6980235,292.627208,282.9656129,277.1441249,271.5597985,266.967325,261.4990622,256.500931,255.1782961,254.009767,252.6966641,250.2159356,247.7469946,244.7276386,242.3196048,237.4890961,231.2950376,228.3052608,226.5927101,225.9312331,224.883933,223.8273855,224.0067366,225.706364,225.9879697,223.83704,220.0322213,216.465814,212.9260886,211.4713534,209.4824376,206.6204812,203.9517469,202.0763417,199.8114859,197.9269164,194.4075196,191.6300295,189.1817891,185.5941244,183.1062756,180.2802186,177.6988509,175.3604291,172.1873818,165.1852717,
IDA & IBRD total,IBT,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,423.5038441,417.9202252,412.7314217,397.441274,381.8748053,367.8111193,353.2631648,339.0269319,331.4915378,324.4641666,316.6176963,308.7605479,300.4496463,294.6923996,289.1321121,284.3753531,278.8377114,273.6670162,271.7299632,269.9358594,268.047234,265.1768158,262.3294787,259.4598885,257.1194127,252.8286544,247.4250724,244.6694755,243.3834496,242.9905142,242.3146149,241.6432931,241.968698,243.6097866,244.1318838,242.7270008,239.9361919,237.3785389,234.4030825,233.0973894,231.3678163,228.9164679,226.6277355,224.0857766,221.2366379,218.69275,214.8546237,211.6075293,208.9201107,205.359535,202.6772158,199.7406771,196.9637289,194.6075635,191.7682114,186.5891837,
IDA total,IDA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,424.7552065,419.5510645,414.3512681,409.5692206,404.7528899,399.9710138,394.9907628,390.0492502,387.836256,385.6486026,383.4759389,381.2896446,379.1758964,373.7276948,368.2327349,362.6280941,356.7407898,350.6793033,345.8586283,341.1346536,336.5283292,331.9659257,327.4167579,325.1253588,322.9033966,320.755216,318.5865027,316.5285633,316.6820484,316.9130711,317.2068189,317.4045887,317.5377705,318.1123752,318.7791854,319.52833,320.1995334,320.9233828,319.3468601,317.8017827,316.2801938,314.6761313,313.1170008,307.3432957,301.5962911,295.8837506,290.1729628,284.4958455,280.2019795,275.9464492,271.6940515,267.3898338,263.0360286,259.6709425,256.3132807,257.9121417,
IDA blend,IDB,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,387.3890638,381.6652721,375.9973465,372.0255382,367.9067216,363.7513601,359.3294268,354.9021629,355.35397,355.8011339,356.2344637,356.6354969,357.0638188,348.0083292,338.971727,329.9360863,320.8410914,311.8084239,308.3064116,304.7851146,301.2391214,297.5368517,293.7862243,292.4268504,291.1007306,289.8157872,288.5385728,287.3253008,287.4258859,287.6011291,287.8869287,288.176082,288.4743751,289.959569,291.452342,292.9366478,294.2171954,295.4803961,295.1535824,294.8271959,294.492343,293.9417846,293.4279854,290.1776563,286.9738026,283.8420971,280.74181,277.7334912,274.2061121,270.7416564,267.3164382,263.9676708,260.652428,258.5265267,256.4581074,270.0454801,
Indonesia,IDN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,297.329,294.252,291.175,288.234,285.293,282.351,279.41,276.468,273.386,270.303,267.221,264.138,261.055,256.92,252.785,248.65,244.515,240.38,236.647,232.914,229.18,225.447,221.714,221.234,220.754,220.274,219.794,219.313,218.347,217.38,216.413,215.446,214.479,213.386,212.293,211.201,210.108,209.015,210.6,212.185,213.77,215.356,216.941,217.176,217.412,217.647,217.883,218.119,216.474,214.829,213.184,211.539,209.894,207.562,205.23,202.898,
IDA only,IDX,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,448.8950962,443.9178496,438.9112341,433.480589,428.1075768,422.8026459,417.4000057,412.054708,408.1059257,404.2260931,400.4068629,396.6298008,392.9602566,389.8059153,386.5809439,383.1970826,379.4195926,375.3368559,369.7765349,364.3687149,359.1421357,354.0656237,349.0175032,346.1162857,343.2992813,340.57897,337.848534,335.2525807,335.4294485,335.6668693,335.9028498,335.9406773,335.8598978,335.7531165,335.8025115,336.0069768,336.2568462,336.6169143,334.2471244,331.9278466,329.6519052,327.3823161,325.1566472,317.8162936,310.500348,303.2035299,295.8957665,288.5917702,283.8263094,279.0849277,274.3273851,269.4395099,264.4562428,260.3490224,256.2279796,252.0967457,
Isle of Man,IMN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,480.879,470.195,459.511,447.977,436.444,424.91,413.376,401.843,391.256,380.669,370.083,359.496,348.909,342.634,336.358,330.082,323.806,317.53,314.341,311.152,307.963,304.774,301.586,299.781,297.977,296.172,294.368,292.564,288.839,285.114,281.39,277.665,273.94,270.684,267.429,264.173,260.917,257.661,255.144,252.627,250.11,247.592,245.075,242.6,240.125,237.65,235.175,232.7,230.733,228.766,226.799,224.833,222.866,219.722,216.578,213.435,
Not classified,INX,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,173.731,181.021,181.934,177.799,182.654,177.867,179.381,171.271,177.153,179.396,184.105,175.352,184.682,187.231,184.825,177.638,175.333,171.67,182.191,178.899,175.563,169.437,162.925,166.04,157.018,154.837,148.799,145.22,138.007,137.778,132.612,132.872,128.179,129.119,121.699,125.225,123.116,122.369,123.376,121.401,119.264,112.279,113.366,102.262,101.723,90.906,94.679,93.918,90.366,92.993,86.762,86.644,83.952,84.244,80.902,,
"Iran, Islamic Rep.",IRN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,359.061,357.53,355.999,354.435,352.871,351.307,349.743,348.179,345.11,342.041,338.972,335.903,332.834,328.221,323.607,318.994,314.381,309.767,365.004,420.241,475.478,530.714,585.951,546.397,506.843,467.289,427.735,388.181,351.776,315.371,278.966,242.56,206.155,201.793,197.431,193.069,188.707,184.345,181.922,179.499,177.077,174.654,172.231,171.122,170.013,168.903,167.794,166.685,154.867,143.049,131.23,119.412,107.594,106.3,105.007,103.713,
Iraq,IRQ,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,348.36,334.67,320.98,312.738,304.496,296.254,288.012,279.77,276.06,272.35,268.64,264.93,261.22,260.074,258.928,257.782,256.636,255.49,295.435,335.379,375.324,415.268,455.213,422.218,389.224,356.229,323.235,290.24,278.181,266.121,254.061,242.002,229.942,222.879,215.816,208.754,201.691,194.628,195.76,196.892,198.024,199.156,200.288,208.076,215.865,223.653,231.442,239.231,231.449,223.667,215.885,208.103,200.321,199.036,197.751,196.465,
Iceland,ISL,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,153.406,164.936,178.317,195.88,170.862,180.718,180.695,163.833,158.271,170.934,183.446,173.913,169.978,174.094,187.543,186.684,140.053,154.216,135.01,141.996,140.529,134.34,131.975,156.809,129.806,114.61,128.589,121.782,126.033,101.429,116.585,119.366,93.223,91.674,95.711,100.845,95.244,91.951,84.117,92.833,98.783,85.06,82.829,66.937,73.366,68.861,76.417,71.144,63.413,73.242,70.518,58.803,66.915,67.492,,,
Israel,ISR,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,145.7426394,,,,,,,,,,155,,,,,,,,,,138,,,136.102,133.651,128.841,130.69,124.55,126.022,116.237,107.039,109.885,112.412,107.738,108.014,107.504,103.234,103.223,105.593,99.139,102.583,98.348,98.073,92.804,90.851,89.188,87.052,84.333,83.728,78.556,77.069,75.738,75.427,75.007,72.225,,
Italy,ITA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,189.197,188.014,194.219,195.608,186.27,186.086,177.648,178.993,179.753,184.229,175.663,174.662,175.387,173.133,170.379,173.365,171.696,169.793,168.01,167.142,165.499,160.189,154.809,156.346,148.475,145.659,141.116,137.643,133.72,131.329,130.505,131.613,127.392,122.035,121.432,119.072,114.708,110.233,107.65,105.009,101.384,99.447,95.922,92.354,87.122,84.603,83.322,80.89,82.103,76.84,73.668,72.7,71.388,,,,
Jamaica,JAM,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,214.06,209.884,205.709,202.62,199.532,196.443,193.355,190.267,187.656,185.045,182.434,179.823,177.212,175.234,173.256,171.278,169.3,167.322,167.194,167.066,166.938,166.81,166.682,169.618,172.554,175.489,178.425,181.361,186.047,190.734,195.42,200.106,204.792,206.986,209.179,211.373,213.567,215.76,214.596,213.433,212.269,211.105,209.941,204.524,199.108,193.691,188.275,182.858,179.95,177.041,174.132,171.224,168.315,167.058,165.801,36.887,
Jordan,JOR,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,358.651,353.164,347.676,340.264,332.852,325.44,318.028,310.615,302.053,293.49,284.927,276.364,267.802,260.345,252.889,245.433,237.976,230.52,225.462,220.403,215.345,210.287,205.229,200.631,196.033,191.435,186.836,182.238,179.016,175.794,172.571,169.349,166.127,163.959,161.791,159.623,157.456,155.288,153.298,151.307,149.317,147.327,145.337,143.56,141.783,140.006,138.229,136.452,135.297,134.142,132.986,131.831,130.676,129.484,128.291,127.098,
Japan,JPN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,217.422,210.962,206.635,197.858,193.413,190.255,185.023,178.988,176.238,174.624,172.989,164.19,160.159,155.86,150.073,146.029,141.786,137.387,134.557,131.675,130.32,127.744,125.43,128.577,125.42,121.969,119.485,115.358,114.165,110.443,108.786,107.084,106.404,104.62,101.047,102.291,98.422,97.409,100.436,101.653,98.2,96.534,94.862,95.879,92.395,92.446,89.37,87.057,85.14,84.198,82.682,83.08,76.911,75.042,72.58,,
Kazakhstan,KAZ,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,394.637,388.768,382.898,377.185,371.471,365.758,360.045,354.332,350.272,346.211,342.151,338.09,334.03,332,329.969,327.939,325.909,323.878,319.683,315.488,311.293,307.098,302.903,297.628,292.353,287.078,281.803,276.528,286.436,296.344,306.252,316.16,326.068,345.086,364.104,383.121,402.139,421.156,417.535,413.914,410.293,406.672,403.05,398.515,393.979,389.443,384.907,380.371,365.584,350.798,336.011,321.224,306.437,304.358,302.279,300.2,
Kenya,KEN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,414.522,408.189,401.856,396.646,391.437,386.228,381.018,375.809,370.011,364.212,358.414,352.616,346.817,341.386,335.954,330.522,325.09,319.658,313.934,308.21,302.486,296.762,291.038,290.947,290.855,290.763,290.672,290.58,300.918,311.255,321.592,331.93,342.267,366.689,391.11,415.532,439.954,464.375,466.965,469.554,472.144,474.733,477.322,456.345,435.368,414.391,393.414,372.437,359.676,346.915,334.154,321.393,308.632,302.271,295.91,289.549,
Kyrgyz Republic,KGZ,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,384.463,378.482,372.5,366.797,361.094,355.391,349.687,343.984,339.855,335.726,331.597,327.468,323.338,321.319,319.3,317.281,315.262,313.243,309.224,305.205,301.186,297.168,293.149,286.447,279.745,273.043,266.341,259.639,261.763,263.887,266.011,268.135,270.259,275.764,281.268,286.772,292.276,297.78,297.774,297.769,297.763,297.758,297.752,298.745,299.738,300.73,301.723,302.716,292.881,283.045,273.21,263.374,253.539,252.168,250.797,249.427,
Cambodia,KHM,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,546.507,545.528,544.549,543.06,541.57,540.081,538.592,537.102,550.18,563.258,576.335,589.413,602.49,666.318,730.146,793.974,857.802,921.63,829.037,736.445,643.852,551.26,458.667,450.211,441.756,433.3,424.845,416.389,406.46,396.532,386.603,376.674,366.745,357.114,347.484,337.853,328.222,318.592,309.797,301.003,292.208,283.414,274.619,266.688,258.757,250.826,242.895,234.964,231.555,228.147,224.738,221.329,217.92,213.897,209.873,205.85,
Kiribati,KIR,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,415.296,409.381,403.467,398.252,393.037,387.821,382.606,377.391,371.701,366.011,360.32,354.63,348.939,346.505,344.071,341.637,339.203,336.768,335.303,333.837,332.371,330.906,329.44,326.014,322.589,319.163,315.738,312.312,307.61,302.907,298.205,293.502,288.8,284.893,280.985,277.078,273.171,269.263,266.535,263.807,261.078,258.35,255.621,254.6,253.579,252.557,251.536,250.514,249.311,248.108,246.905,245.702,244.498,242.355,240.211,238.067,
St. Kitts and Nevis,KNA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.5679601,,,,,,,,,,243,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,403.572,399.015,394.459,389.724,384.99,380.255,375.521,370.786,365.867,360.947,356.028,351.108,346.189,341.858,337.527,333.196,328.865,324.534,318.719,312.904,307.089,301.274,295.459,286.372,277.286,268.2,259.114,250.027,243.478,236.929,230.379,223.83,217.28,210.09,202.9,195.71,188.52,181.33,173.203,165.076,156.95,148.823,140.696,134.096,127.496,120.896,114.296,107.696,105.548,103.4,101.253,99.105,96.957,93.695,90.432,87.17,
Kuwait,KWT,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,228.827,224.279,219.732,216.289,212.845,209.402,205.958,202.514,199.478,196.441,193.404,190.368,187.331,183.334,179.336,175.339,171.342,167.345,162.983,158.622,154.261,149.9,145.538,142.02,138.502,134.984,131.465,127.947,125.882,123.817,121.751,119.686,117.621,116.449,115.277,114.105,112.933,111.761,110.945,110.128,109.311,108.494,107.677,106.91,106.142,105.375,104.608,103.841,102.971,102.102,101.232,100.363,99.493,98.781,98.068,97.356,
Latin America & Caribbean (excluding high income),LAC,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,311.3764127,305.9261844,300.4849938,297.0159171,293.5470269,290.0740894,286.5943198,283.0944571,280.7112092,278.3368391,275.9736294,273.5638171,271.172346,270.9007005,270.624447,270.3405245,270.029947,269.7242445,268.8038323,267.8868179,266.9717071,266.0277341,265.0792781,263.3930145,261.6975679,259.989468,258.2453452,256.4898465,254.2093384,251.9239732,249.638098,247.3805095,245.1038124,241.1230988,237.1649597,233.2337915,229.3075182,225.4015712,222.3199286,219.2338051,216.1368086,213.0198926,209.9048137,207.0463655,204.179256,201.3028906,198.4050424,195.5031854,192.986859,190.4710316,187.9591308,185.4621221,182.9620859,180.5875357,178.2183445,175.2561998,
Lao PDR,LAO,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,481.469,477.51,473.55,469.635,465.719,461.803,457.887,453.971,450.149,446.327,442.505,438.684,434.862,431.563,428.264,424.965,421.666,418.367,415.087,411.807,408.527,405.247,401.967,396.329,390.69,385.051,379.413,373.774,368.636,363.498,358.36,353.222,348.084,342.007,335.93,329.853,323.776,317.699,311.278,304.857,298.436,292.015,285.594,279.159,272.724,266.289,259.854,253.419,248.075,242.732,237.388,232.045,226.701,222.052,217.403,212.754,
Lebanon,LBN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,254.457,250.945,247.432,244.364,241.296,238.227,235.159,232.091,229.119,226.148,223.176,220.204,217.233,215.133,213.034,210.935,208.835,206.736,204.793,202.85,200.907,198.964,197.021,193.978,190.935,187.892,184.848,181.805,177.553,173.301,169.049,164.797,160.546,155.245,149.944,144.643,139.342,134.042,128.876,123.711,118.546,113.38,108.215,103.788,99.362,94.935,90.509,86.082,84.07,82.058,80.046,78.035,76.023,73.69,71.358,69.026,
Liberia,LBR,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,564.687,560.041,555.396,547.234,539.072,530.909,522.747,514.585,506.551,498.517,490.482,482.448,474.414,462.264,450.115,437.965,425.815,413.665,406.579,399.492,392.405,385.318,378.231,375.887,373.543,371.198,368.854,366.51,365.739,364.969,364.198,363.428,362.657,346.818,330.979,315.14,299.301,283.463,299.792,316.121,332.45,348.78,365.109,352.305,339.501,326.697,313.893,301.089,296.186,291.282,286.379,281.475,276.571,272.875,269.178,265.482,
Libya,LBY,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,418.463,405.003,391.543,380.612,369.681,358.75,347.819,336.888,328.458,320.027,311.597,303.166,294.736,286.953,279.169,271.386,263.603,255.82,249.58,243.34,237.1,230.86,224.62,220.31,215.999,211.689,207.379,203.068,198.788,194.509,190.229,185.949,181.67,179.638,177.606,175.574,173.542,171.51,170.484,169.459,168.434,167.408,166.383,165.351,164.319,163.287,162.255,161.224,164.17,167.116,170.062,173.008,175.954,174.665,173.377,172.088,
St. Lucia,LCA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,318.615,317.493,316.371,315.761,315.151,314.541,313.931,313.322,306.871,300.42,293.97,287.519,281.068,275.314,269.56,263.806,258.053,252.299,246.568,240.838,235.108,229.378,223.647,220.728,217.809,214.89,211.97,209.051,205.949,202.846,199.744,196.641,193.538,197.088,200.638,204.187,207.737,211.287,208.432,205.578,202.724,199.869,197.015,193.65,190.285,186.92,183.556,180.191,178.323,176.455,174.587,172.719,170.852,169.377,167.901,166.426,
Latin America & Caribbean,LCN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,309.2645765,304.0433286,298.829762,295.4634799,292.1009558,288.7372858,285.36835,281.980022,279.6643706,277.3554831,275.0548614,272.7042786,270.3705213,269.8966733,269.4203526,268.9397985,268.4386817,267.9457162,266.90148,265.8613843,264.8229402,263.7545463,262.681875,260.9355099,259.1797666,257.4133395,255.6136199,253.8041683,251.504485,249.1991141,246.8911958,244.6102953,242.3087188,238.3423915,234.3978616,230.4797311,226.5638689,222.6682103,219.563044,216.4528132,213.3306374,210.1873676,207.04472,204.1940122,201.3343469,198.4660623,195.5796475,192.6894989,190.1651974,187.6412382,185.1206904,182.6181892,180.1114128,177.7446753,175.3835886,172.4561784,
Least developed countries: UN classification,LDC,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,459.2042774,454.247505,449.2454349,443.6791715,438.1811786,432.7692173,427.2514397,421.8106687,418.017428,414.3162811,410.6922246,407.1625511,403.7595665,400.9248392,398.0144357,394.925782,391.3749958,387.476136,381.8188067,376.3385875,371.0678566,366.0084237,360.9729114,358.2089874,355.52867,352.9450006,350.340663,347.8748664,347.5228492,347.2223995,346.902931,346.3463112,345.6445972,343.9140355,342.3380812,340.9285547,339.5869405,338.3623209,335.2012892,332.1043239,329.0619713,326.0411142,323.0828544,316.2483797,309.4553224,302.695086,295.9673589,289.2445897,283.9197505,278.5733751,273.1899946,267.6555121,262.1020811,257.9914901,253.8593525,249.705755,
Low income,LIC,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,503.1475991,498.3800523,493.5626301,487.9539295,482.3821101,476.8999664,471.2985194,465.8669149,460.4882791,455.1066747,449.6499333,444.2064125,438.6363605,433.4833287,428.3748461,423.3674806,418.3424703,413.3927603,409.81934,406.2019288,402.5154009,398.5804542,394.7085469,391.9096895,389.1761968,386.5156926,384.0275468,381.5964499,382.8461362,384.2475434,385.7307031,386.7916897,387.6720749,390.1269784,392.7090762,395.4435495,398.3438987,401.338341,398.246031,395.1792487,392.0887045,388.8767996,385.6266128,376.1368933,366.6609965,357.210292,347.7934899,338.3711159,329.954744,321.551895,313.1555617,304.707443,296.266802,290.0072369,283.7530916,277.5053598,
Liechtenstein,LIE,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,290.763,289.088,287.413,281.62,275.827,270.034,264.241,258.448,255.064,251.68,248.297,244.913,241.529,238.763,235.997,233.231,230.464,227.698,226.488,225.277,224.066,222.855,221.644,231.445,241.246,251.047,260.848,270.649,266.741,262.834,258.926,255.018,251.111,257.796,264.481,271.167,277.852,284.537,271.287,258.038,244.789,231.539,218.29,214.128,209.967,205.806,201.645,197.484,199.015,200.546,202.078,203.609,205.14,202.916,200.691,198.467,
Lower middle income,LMC,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,411.6583366,404.1783337,396.7314497,388.9049213,380.9615741,373.851763,366.309728,359.0704338,353.4166618,348.0854891,342.4136801,336.6300903,330.7497613,325.4254612,320.2742889,315.4727938,309.9398756,304.9059398,301.5382917,298.2174218,294.8203458,291.3442909,287.7704426,285.9720988,284.4814962,282.1013826,279.2407765,277.7777941,275.452499,273.6956521,271.8139684,270.1772273,268.5326936,267.2518617,266.1875149,265.4212815,263.5724723,261.4281725,259.300125,258.0594796,256.8555522,255.2206313,253.7978743,251.1886349,248.8163761,246.4234553,243.442889,241.0833251,238.9408543,235.8642687,233.4246176,231.1678963,229.1231582,226.5293903,222.8734054,221.6462101,
Low & middle income,LMY,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,426.8568244,421.1552366,415.8561667,400.3603716,384.634608,370.3120703,355.5090698,340.9140879,333.2189359,325.9481138,317.9640329,309.8264494,301.4964213,295.5657233,289.9727149,284.9682372,279.1955894,273.84381,271.7981319,269.9873138,267.8892493,265.1823356,262.3154028,259.3439136,256.8783418,252.496648,247.0659039,244.2936835,243.0039298,242.4887794,241.7174394,240.8995373,241.2924852,243.2303127,243.9211125,242.6123577,240.0218558,237.5827178,234.5897,233.2391032,231.5880862,229.153644,226.8528398,224.3171148,221.4322671,218.8747563,215.0122436,211.7490301,209.0709675,205.5387171,202.8837823,199.9536019,197.1810635,194.8522446,192.0540506,186.6907929,
Lesotho,LSO,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,438.503,432.305,426.107,424.546,422.986,421.426,419.866,418.306,415.421,412.535,409.65,406.765,403.879,398.462,393.045,387.627,382.21,376.793,370.043,363.292,356.542,349.792,343.042,338.276,333.511,328.746,323.98,319.215,316.292,313.369,310.445,307.522,304.599,342.947,381.295,419.642,457.99,496.338,534.757,573.177,611.596,650.015,688.434,680.721,673.008,665.294,657.581,649.868,635.821,621.775,607.728,593.682,579.635,580.091,580.548,581.004,
Late-demographic dividend,LTE,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,430.6168916,426.771616,423.5867491,399.2512824,374.3217746,351.8520378,328.768086,306.0142967,296.9082204,288.4339037,278.5404036,268.6409887,257.891262,250.4732921,243.1463608,237.0720688,230.1964216,223.5423271,221.6270761,219.8541852,218.0245776,214.4000082,210.7540327,208.1943663,206.2056355,200.9829481,193.902047,190.9938718,190.8162921,191.8944525,192.4900008,192.7998445,195.3367988,199.9381883,202.0077386,199.2575333,194.8073913,191.0826023,185.836142,183.4965727,180.2540849,175.7619465,171.4192463,169.4679419,166.5500706,164.2561082,159.5518049,155.6062823,153.0464433,149.3774807,146.9804461,143.7777732,140.8844988,138.3001609,136.220326,119.086976,
Lithuania,LTU,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,218.011,216.104,228.491,217.949,201.37,206.024,213.235,221.829,228.805,237.482,251.243,246.681,251.966,249.023,258.86,263.987,269.765,272.639,278.442,287.546,293.649,292.59,291.439,292.453,301.747,286.089,247.253,256.015,255.863,276.637,287.682,309.827,317.026,361.372,380.916,372.386,340.618,314.204,306.329,296.826,292.998,311.156,304.481,304.555,307.692,331.582,342.187,355.748,326.613,286.961,284.36,272.437,266.528,266.025,,,
Luxembourg,LUX,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,210.625,212.598,226.308,217.995,236.831,228.248,233.627,219.372,219.313,228.052,236.405,225.368,220.357,213.774,223.182,229.698,218.178,209.805,208.637,196.788,179.865,190.832,204.251,169.734,196.625,175.501,174.443,179.354,170.972,163.466,152.356,167.179,156.415,147.967,150.462,153.379,141.499,129.918,141.61,124.088,126.99,118.097,128.813,121.94,115.607,103.785,112.258,100.549,88.15,92.182,94.144,83.67,89.602,80.749,79.209,,
Latvia,LVA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,229.759,234.308,236.172,233.185,217.24,232.876,230.763,240.129,262.814,270.017,258.483,268.104,279.089,279.417,288.799,303.865,300.035,301.079,309,318.005,318.985,326.604,310.197,317.033,315.841,300.683,261.769,262.412,269.236,291.387,309.985,326.531,354.513,417.269,469.776,439.578,362.46,339.009,353.273,338.267,330.36,338.546,332.341,314.198,310.539,325.543,334.482,322.288,291.201,269.513,278.927,248.073,243.495,242.841,,,
"Macao SAR, China",MAC,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,238.588,233.98,229.373,225.136,220.9,216.664,212.427,208.191,204.306,200.422,196.537,192.652,188.767,185.214,181.66,178.106,174.552,170.998,167.754,164.51,161.265,158.021,154.776,151.82,148.863,145.907,142.95,139.994,137.304,134.614,131.925,129.235,126.545,124.101,121.657,119.214,116.77,114.326,112.109,109.891,107.674,105.456,103.239,101.229,99.219,97.209,95.199,93.189,90.493,87.798,85.103,82.408,79.712,77.476,75.24,73.004,
St. Martin (French part),MAF,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,354.75,350.128,345.506,342.438,339.369,336.301,333.232,330.164,327.417,324.669,321.922,319.175,316.428,312.954,309.48,306.006,302.532,299.058,292.946,286.835,280.724,274.612,268.501,261.675,254.85,248.024,241.198,234.372,229.626,224.879,220.133,215.386,210.64,207.545,204.451,201.357,198.263,195.169,189.612,184.055,178.498,172.941,167.384,161.636,155.888,150.14,144.393,138.645,132.612,126.578,120.545,114.511,108.478,107.096,105.715,104.333,
Monaco,MCO,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,332.225,327.393,322.561,322.403,322.245,322.087,321.93,321.772,319.505,317.237,314.97,312.703,310.435,310.435,310.435,310.435,310.435,310.435,313.171,315.906,318.641,321.377,324.112,315.121,306.13,297.139,288.148,279.157,282.775,286.393,290.011,293.629,297.246,303.939,310.631,317.324,324.016,330.708,328.187,325.665,323.143,320.621,318.099,315.979,313.859,311.74,309.62,307.5,295.25,283,270.75,258.501,246.251,244.97,243.69,242.41,
